Unnamed: 0,Carat,Cut,Color,Clarity,Depth,Table,Price
31059,0.27,Good,E,VVS1,63.9,57.0,752
31060,0.27,Ideal,D,VVS2,61.5,56.0,752
31061,0.27,Ideal,D,VVS1,61.7,57.0,752
31062,0.33,VeryGood,G,VVS2,61.2,57.0,752
31063,0.33,Premium,G,VVS2,61.0,58.0,752
31064,0.33,Ideal,G,VVS2,60.1,57.0,752
31065,0.33,Premium,G,VVS2,62.0,59.0,752
31066,0.33,Premium,G,VVS2,61.85,59.0,752
31067,0.33,Ideal,G,VVS2,61.7,55.0,752
31068,0.33,Ideal,H,VVS1,62.1,55.0,752
31069,0.33,Premium,G,VVS2,59.5,60.0,752
31070,0.3,Good,F,VVS1,63.7,59.0,752
31071,0.33,VeryGood,G,VVS2,60.9,57.0,752
31072,0.33,VeryGood,G,VVS2,61.9,58.0,752
31073,0.33,Premium,G,VVS2,61.7,58.0,752
31074,0.33,Ideal,G,VVS2,61.5,56.0,752
31075,0.33,VeryGood,G,VVS2,60.9,59.0,752
31076,0.3,VeryGood,D,VVS2,62.9,56.0,752
31077,0.33,Premium,H,VVS1,61.4,59.0,752
31078,0.31,VeryGood,E,VVS1,60.3,57.0,752
31079,0.33,Ideal,G,VVS2,61.0,56.0,752
31080,0.33,Ideal,H,VVS1,61.7,56.0,752
31081,0.33,Premium,G,VVS2,60.6,58.0,752
31082,0.33,Ideal,H,VVS1,62.2,55.0,752
31083,0.3,Good,D,VVS2,63.6,55.0,752
31084,0.33,VeryGood,G,VVS2,60.0,63.0,752
31085,0.33,Ideal,G,VVS2,62.5,54.0,752
31086,0.33,VeryGood,G,VVS2,63.0,57.0,752
31087,0.33,VeryGood,G,VVS2,62.8,57.0,752
31088,0.3,Premium,D,VVS2,62.4,58.0,752
31089,0.33,Ideal,G,VVS2,62.7,55.0,752
31090,0.36,VeryGood,G,VVS2,61.7,56.0,753
31091,0.36,VeryGood,H,VVS1,62.0,55.0,753
31092,0.3,VeryGood,G,VVS1,62.5,56.0,753
31093,0.41,VeryGood,E,SI1,59.3,59.0,753
31094,0.41,Ideal,I,VVS2,61.6,56.0,753
31095,0.3,Ideal,G,VVS1,62.6,55.0,753
31096,0.3,Ideal,G,VVS1,62.2,56.0,753
31097,0.3,Ideal,G,VVS1,62.1,58.0,753
31098,0.34,Ideal,D,VS2,61.0,58.0,753
31099,0.41,Ideal,I,VS1,61.8,53.0,753
31100,0.36,Ideal,E,VS1,61.5,55.0,753
31101,0.41,Ideal,F,SI1,61.4,57.0,753
31102,0.4,Premium,G,VS2,61.9,58.0,753
31103,0.4,Premium,G,VS2,60.4,58.0,753
31104,0.42,VeryGood,F,SI1,60.6,58.0,753
31105,0.41,VeryGood,J,VVS2,63.1,60.0,754
31106,0.31,VeryGood,F,VVS2,62.0,56.0,754
31107,0.31,VeryGood,F,VVS2,62.0,55.0,754
31108,0.3,VeryGood,D,VVS2,63.0,56.0,754
31109,0.3,VeryGood,D,VVS2,63.2,55.0,754
31110,0.42,VeryGood,H,SI1,61.1,57.0,754
31111,0.33,Ideal,G,VVS2,62.0,53.5,754
31112,0.38,Ideal,H,VS1,62.4,53.0,754
31113,0.35,Ideal,F,VS1,62.8,54.0,754
31114,0.37,Ideal,I,IF,60.7,56.0,754
31115,0.37,Ideal,I,IF,61.4,55.0,754
31116,0.34,Good,E,VS2,57.8,64.0,754
31117,0.41,Good,I,VS1,60.1,60.1,754
31118,0.3,Ideal,F,VS1,61.5,55.0,754
31119,0.43,VeryGood,G,SI1,60.4,58.0,754
31120,0.43,VeryGood,G,SI1,62.3,59.0,754
31121,0.43,VeryGood,G,SI1,62.7,56.0,754
31122,0.43,VeryGood,G,SI1,62.9,55.0,754
31123,0.31,Ideal,E,VS1,61.2,55.0,754
31124,0.31,VeryGood,H,VVS1,61.650000000000006,59.0,755
31125,0.42,VeryGood,H,VS2,62.1,54.0,755
31126,0.3,VeryGood,E,VS1,61.7,56.0,755
31127,0.31,Ideal,E,VVS2,62.5,54.0,755
31128,0.31,Ideal,E,VVS2,61.4,58.0,755
31129,0.31,Ideal,E,VVS2,59.9,62.0,755
31130,0.31,Ideal,E,VVS2,59.7,61.0,755
31131,0.31,Ideal,G,VVS1,60.2,61.0,755
31132,0.31,Ideal,G,VVS1,59.0,62.0,755
31133,0.38,VeryGood,G,SI1,61.8,53.7,755
31134,0.41,VeryGood,E,SI1,62.9,57.0,755
31135,0.41,VeryGood,E,SI1,62.9,57.0,755
31136,0.41,VeryGood,E,SI1,62.6,56.0,755
31137,0.38,VeryGood,G,SI1,62.3,54.0,755
31138,0.38,VeryGood,G,SI1,62.0,54.8,755
31139,0.41,VeryGood,F,SI1,62.6,55.0,755
31140,0.41,Ideal,E,SI1,62.5,57.0,755
31141,0.41,Ideal,E,SI1,62.1,54.0,755
31142,0.41,Good,H,VS2,63.4,58.0,755
31143,0.41,VeryGood,E,SI1,62.8,59.0,755
31144,0.41,Good,F,SI1,63.2,59.0,755
31145,0.41,Premium,F,SI1,59.8,59.0,755
31146,0.41,Ideal,F,SI1,62.7,57.0,755
31147,0.41,Good,E,SI1,63.3,57.0,755
31148,0.41,Premium,F,SI1,61.8,58.0,755
31149,0.41,Premium,E,SI1,61.0,59.0,755
31150,0.41,Ideal,E,SI1,62.5,55.0,755
31151,0.41,Premium,E,SI1,61.3,58.0,755
31152,0.41,Good,E,SI1,63.5,57.0,755
31153,0.41,Ideal,E,SI1,62.6,57.0,755
31154,0.41,Ideal,I,VS1,60.9,53.0,755
31155,0.41,VeryGood,F,SI1,62.9,56.0,755
31156,0.41,VeryGood,E,SI1,62.4,55.0,755
31157,0.41,Good,F,SI1,63.9,56.0,755
31158,0.41,VeryGood,F,SI1,62.8,57.0,755
31159,0.41,VeryGood,E,SI1,61.4,56.0,755
31160,0.41,Ideal,E,SI1,62.7,57.0,755
31161,0.41,Premium,E,SI1,60.1,60.0,755
31162,0.41,Good,E,SI1,63.9,58.0,755
31163,0.41,VeryGood,E,SI1,60.5,61.0,755
31164,0.41,Good,F,SI1,63.3,57.0,755
31165,0.41,Premium,E,SI1,62.15,58.0,755
31166,0.41,Premium,F,SI1,61.0,60.0,755
31167,0.41,Premium,E,SI1,62.35,60.0,755
31168,0.41,Good,I,VS1,63.7,57.0,755
31169,0.4,VeryGood,F,SI1,62.1,60.0,756
31170,0.35,Ideal,G,VVS2,61.8,55.0,756
31171,0.35,Ideal,H,VVS1,62.0,55.0,756
31172,0.32,Ideal,D,VS1,61.4,56.0,756
31173,0.42,Ideal,G,SI1,60.7,57.0,756
31174,0.32,Good,E,VS1,60.3,64.0,756
31175,0.32,Good,E,VS1,60.8,64.0,756
31176,0.32,Premium,D,SI1,61.3,60.0,756
31177,0.32,Ideal,D,SI1,60.8,57.0,756
31178,0.32,Premium,D,SI1,58.9,60.0,756
31179,0.32,Ideal,D,SI1,62.0,55.0,756
31180,0.32,Ideal,D,SI1,61.9,57.0,756
31181,0.32,Premium,D,SI1,63.0,58.0,756
31182,0.32,Ideal,D,SI1,62.0,57.0,756
31183,0.32,Ideal,D,SI1,62.8,56.0,756
31184,0.32,VeryGood,D,SI1,63.3,57.0,756
31185,0.32,Good,D,SI1,63.8,56.0,756
31186,0.32,Ideal,D,SI1,62.0,57.0,756
31187,0.4,VeryGood,J,VS1,63.5,56.0,756
31188,0.36,Premium,G,VS2,62.5,58.0,756
31189,0.36,Premium,E,SI1,62.2,59.0,756
31190,0.32,Premium,I,VVS1,60.1,61.0,756
31191,0.32,Ideal,I,VVS1,61.9,55.0,756
31192,0.32,Ideal,I,VVS1,61.7,55.0,756
31193,0.32,Ideal,I,VVS1,62.5,55.0,756
31194,0.32,Ideal,I,VVS1,62.4,55.0,756
31195,0.32,Premium,I,VVS1,63.0,58.0,756
31196,0.32,Ideal,D,SI1,59.3,55.0,756
31197,0.32,Premium,D,SI1,58.3,58.0,756
31198,0.32,Ideal,D,SI1,59.6,57.0,756
31199,0.32,Premium,D,SI1,60.4,58.0,756
31200,0.32,Premium,D,SI1,60.8,58.0,756
31201,0.32,Ideal,D,SI1,61.4,57.0,756
31202,0.32,Ideal,D,SI1,60.9,56.0,756
31203,0.32,Premium,D,SI1,60.2,58.0,756
31204,0.32,Premium,D,SI1,61.5,59.0,756
31205,0.32,Ideal,D,SI1,61.5,56.0,756
31206,0.32,Ideal,D,SI1,61.3,55.0,756
31207,0.32,Ideal,D,SI1,62.5,54.0,756
31208,0.32,Premium,D,SI1,62.3,55.0,756
31209,0.32,Premium,D,SI1,60.9,60.0,756
31210,0.32,Premium,D,SI1,61.4,58.0,756
31211,0.32,Ideal,D,SI1,62.8,56.0,756
31212,0.32,Ideal,D,SI1,62.95,55.0,756
31213,0.32,VeryGood,D,SI1,63.1,57.0,756
31214,0.32,VeryGood,D,SI1,63.3,57.0,756
31215,0.32,Ideal,D,SI1,62.7,54.0,756
31216,0.32,Ideal,D,SI1,61.3,57.0,756
31217,0.32,Ideal,D,SI1,62.7,54.0,756
31218,0.32,VeryGood,D,SI1,63.2,54.0,756
31219,0.32,VeryGood,D,SI1,63.1,56.0,756
31220,0.32,Good,D,SI1,63.7,55.0,756
31221,0.32,VeryGood,D,SI1,63.5,55.0,756
31222,0.32,Premium,D,SI1,62.6,58.0,756
31223,0.32,Ideal,D,SI1,62.7,57.0,756
31224,0.32,Good,D,SI1,62.35,56.0,756
31225,0.31,Ideal,E,VS2,62.0,56.0,756
31226,0.45,Fair,G,SI1,68.6,57.0,756
31227,0.44,Good,E,SI1,63.4,57.0,756
31228,0.44,Good,F,SI1,63.8,54.0,756
31229,0.42,VeryGood,D,SI1,63.0,55.0,756
31230,0.44,Good,E,SI1,63.2,53.0,756
31231,0.42,VeryGood,D,SI1,61.5,58.0,756
31232,0.42,VeryGood,D,SI1,60.2,57.0,756
31233,0.42,Ideal,D,SI1,61.9,55.0,756
31234,0.42,VeryGood,D,SI1,61.9,57.0,756
31235,0.38,Ideal,G,VS2,61.9,54.1,757
31236,0.31,Ideal,F,VS2,61.6,55.0,757
31237,0.31,Ideal,F,VS2,61.9,55.0,757
31238,0.31,Ideal,F,VS2,61.6,55.0,757
31239,0.31,Ideal,F,VS2,61.9,55.0,757
31240,0.31,Fair,F,VVS2,56.9,59.0,757
31241,0.34,Premium,E,VS1,58.0,60.0,757
31242,0.37,VeryGood,E,VS2,60.6,58.0,757
31243,0.37,Premium,E,VS2,60.2,58.0,757
31244,0.4,Ideal,I,VVS2,62.0,54.0,758
31245,0.4,Ideal,I,VVS2,59.25,57.0,758
31246,0.41,Good,D,SI1,56.5,63.0,758
31247,0.34,Ideal,E,VS2,62.1,54.1,758
31248,0.46,Ideal,F,SI2,61.5,54.0,758
31249,0.46,Ideal,F,SI2,61.5,54.0,758
31250,0.4,Ideal,J,IF,62.5,56.0,758
31251,0.32,Ideal,D,VS2,61.6,56.0,758
31252,0.32,Ideal,D,VS2,62.0,55.0,758
31253,0.32,Ideal,D,VS2,61.95,57.0,758
31254,0.32,Ideal,D,VS2,61.9,55.0,758
31255,0.32,Ideal,E,VS1,61.7,57.0,758
31256,0.32,Good,H,SI1,63.1,54.0,449
31257,0.32,VeryGood,I,VS2,61.1,57.0,449
31258,0.32,Ideal,H,SI1,60.6,57.0,449
31259,0.32,Premium,E,SI2,61.7,60.0,449
31260,0.32,Good,H,SI1,63.1,55.0,449
31261,0.32,VeryGood,H,SI1,62.2,56.0,449
31262,0.32,VeryGood,I,VS2,63.0,55.0,449
31263,0.32,Ideal,I,VS2,62.5,55.0,449
31264,0.32,Ideal,I,VS2,61.5,56.0,449
31265,0.32,VeryGood,I,VS2,62.9,57.0,449
31266,0.32,Ideal,I,VS2,60.3,56.0,449
31267,0.32,VeryGood,E,SI2,62.7,57.0,449
31268,0.32,Good,I,VS2,63.2,56.0,449
31269,0.32,Ideal,I,VS2,61.6,56.0,449
31270,0.32,Premium,E,SI2,59.7,60.0,449
31271,0.32,VeryGood,I,VS2,63.0,57.0,449
31272,0.32,Ideal,I,VS2,61.3,56.0,449
31273,0.32,Premium,I,VS2,62.2,59.0,449
31274,0.32,Good,I,VS2,63.4,55.0,449
31275,0.32,Ideal,E,SI2,62.7,55.0,449
31276,0.32,Premium,I,VS2,62.6,58.0,449
31277,0.28,VeryGood,H,VVS2,62.4,54.0,450
31278,0.25,Ideal,I,VS2,62.0,57.0,450
31279,0.32,Ideal,G,SI2,61.6,56.0,450
31280,0.32,Ideal,G,SI2,61.8,55.0,450
31281,0.32,Ideal,G,SI2,62.2,53.0,450
31282,0.36,Ideal,F,SI2,62.2,55.0,450
31283,0.33,Ideal,F,SI2,61.7,55.0,450
31284,0.36,Ideal,F,SI2,61.2,56.0,450
31285,0.32,Ideal,I,SI1,61.9,54.0,450
31286,0.32,Ideal,D,VS2,61.1,56.0,758
31287,0.32,Ideal,D,VS2,61.0,56.0,758
31288,0.32,Ideal,D,VS2,61.9,55.0,758
31289,0.32,Ideal,E,VS1,61.6,57.0,758
31290,0.32,VeryGood,D,VS2,62.5,57.0,758
31291,0.32,Ideal,D,VS2,62.2,56.0,758
31292,0.32,Premium,D,VS2,61.7,59.0,758
31293,0.32,Ideal,D,VS2,62.7,54.0,758
31294,0.32,Ideal,D,VS2,61.7,54.0,758
31295,0.32,Ideal,D,VS2,61.9,57.0,758
31296,0.32,Ideal,D,VS2,62.1,56.0,758
31297,0.32,VeryGood,D,VS2,62.0,57.0,758
31298,0.32,VeryGood,D,VS2,61.8,57.0,758
31299,0.32,Ideal,D,VS2,61.3,56.0,758
31300,0.32,Ideal,D,VS2,62.5,56.0,758
31301,0.32,Ideal,E,VS1,61.5,56.0,758
31302,0.32,Ideal,D,VS2,62.7,57.0,758
31303,0.32,Ideal,D,VS2,62.6,57.0,758
31304,0.32,Ideal,D,VS2,61.0,57.0,758
31305,0.32,Premium,D,VS2,60.3,60.0,758
31306,0.32,Ideal,D,VS2,60.099999999999994,55.0,758
31307,0.32,Ideal,E,VS1,59.9,55.0,758
31308,0.32,Ideal,D,VS2,62.2,55.0,758
31309,0.32,Ideal,D,VS2,62.1,54.0,758
31310,0.32,Ideal,E,VS1,61.7,56.0,758
31311,0.32,Premium,D,VS2,61.7,58.0,758
31312,0.32,Ideal,D,VS2,61.7,57.0,758
31313,0.32,Ideal,D,VS2,62.2,56.0,758
31314,0.32,Ideal,D,VS2,61.5,56.0,758
31315,0.32,Ideal,D,VS2,62.6,55.0,758
31316,0.36,Premium,I,IF,59.9,59.0,758
31317,0.32,Ideal,D,VS2,61.5,56.0,758
31318,0.32,Ideal,D,VS2,60.5,56.0,758
31319,0.32,Ideal,D,VS2,62.3,57.0,758
31320,0.32,Ideal,D,VS2,61.6,56.0,758
31321,0.32,Ideal,E,VS1,61.8,55.0,758
31322,0.32,Ideal,E,VS1,61.9,56.0,758
31323,0.3,VeryGood,E,VVS2,62.4,57.0,759
31324,0.36,VeryGood,D,VS2,64.0,56.0,759
31325,0.31,Ideal,F,VVS2,61.9,56.0,759
31326,0.31,Ideal,G,VVS1,62.4,54.0,759
31327,0.37,Ideal,F,VS2,61.7,55.0,759
31328,0.36,Ideal,F,VS2,61.0,56.0,759
31329,0.38,Ideal,G,VS1,62.4,54.0,759
31330,0.41,Ideal,G,SI1,62.15,56.0,759
31331,0.41,Ideal,G,SI1,61.9,54.0,759
31332,0.44,Premium,H,SI2,58.4,60.0,759
31333,0.44,Premium,H,SI2,59.3,60.0,759
31334,0.44,Premium,H,SI2,59.6,60.0,759
31335,0.37,VeryGood,D,VS2,60.0,57.0,760
31336,0.35,VeryGood,F,VS1,61.9,56.0,760
31337,0.43,VeryGood,D,SI1,62.9,56.0,760
31338,0.27,VeryGood,E,IF,59.7,56.0,760
31339,0.27,Ideal,F,VVS2,62.7,55.0,760
31340,0.27,Ideal,F,VVS2,62.0,55.0,760
31341,0.27,Ideal,E,VVS2,60.2,55.0,760
31342,0.27,Ideal,E,VVS2,61.9,56.0,760
31343,0.27,Ideal,F,VVS1,62.5,56.0,760
31344,0.42,Ideal,H,VS2,62.1,54.0,760
31345,0.34,Ideal,E,VS2,61.8,54.0,760
31346,0.34,Ideal,F,VS1,61.9,55.0,760
31347,0.41,Ideal,E,SI2,61.2,56.0,760
31348,0.42,Ideal,H,SI1,60.9,56.0,760
31349,0.42,Ideal,F,SI1,61.6,56.0,760
31350,0.27,Ideal,F,IF,61.3,57.0,760
31351,0.27,Ideal,F,IF,61.8,55.0,760
31352,0.27,Ideal,F,IF,61.4,57.0,760
31353,0.27,Ideal,F,IF,63.0,55.0,760
31354,0.41,Good,E,SI1,59.5,62.0,760
31355,0.43,Ideal,F,SI1,62.5,56.0,760
31356,0.43,Ideal,E,SI1,62.6,56.0,760
31357,0.4,VeryGood,G,VS1,60.4,57.0,760
31358,0.42,VeryGood,H,SI1,58.6,61.0,761
31359,0.33,Ideal,G,VVS2,60.4,57.0,761
31360,0.33,Ideal,F,VVS2,60.9,57.0,761
31361,0.33,Ideal,F,VVS2,61.4,55.0,761
31362,0.33,Ideal,F,VVS2,61.7,55.0,761
31363,0.33,Ideal,F,VVS2,60.7,56.0,761
31364,0.33,Ideal,F,VVS2,61.8,54.0,761
31365,0.36,Ideal,G,VS1,61.4,57.0,761
31366,0.3,Ideal,D,VS1,61.0,57.0,761
31367,0.44,Ideal,F,SI1,61.4,56.0,761
31368,0.42,Ideal,D,SI1,62.1,54.0,761
31369,0.3,Premium,H,VVS1,61.3,58.0,761
31370,0.31,Ideal,H,IF,60.8,57.0,761
31371,0.31,Good,G,VVS1,61.8,62.0,761
31372,0.31,VeryGood,G,VVS1,62.8,57.0,761
31373,0.31,Ideal,F,VVS2,61.2,56.0,761
31374,0.31,Premium,H,IF,60.4,58.0,761
31375,0.31,VeryGood,G,VVS1,59.8,62.0,761
31376,0.31,Ideal,F,VVS2,62.4,55.0,761
31377,0.37,Ideal,E,VS2,61.0,56.0,762
31378,0.3,Ideal,D,VS2,62.3,53.9,762
31379,0.33,Premium,D,VS2,60.8,60.0,762
31380,0.31,VeryGood,E,VVS1,61.0,62.0,763
31381,0.31,VeryGood,E,VVS1,61.2,61.0,763
31382,0.35,VeryGood,D,VS1,60.9,58.0,763
31383,0.37,Ideal,D,VS2,61.599999999999994,54.0,763
31384,0.37,Ideal,D,VS2,62.3,55.0,763
31385,0.41,Ideal,H,SI1,61.5,55.0,763
31386,0.43,Ideal,G,SI1,62.2,54.0,763
31387,0.3,Good,E,VVS1,57.8,60.0,763
31388,0.3,Ideal,E,VVS1,62.5,54.0,763
31389,0.32,Premium,H,IF,61.8,58.0,763
31390,0.38,VeryGood,G,VS1,62.0,57.0,764
31391,0.45,VeryGood,G,SI2,59.7,61.0,764
31392,0.47,VeryGood,J,SI1,62.4,58.0,764
31393,0.36,Ideal,H,VVS1,62.0,54.8,764
31394,0.3,Ideal,G,VVS1,61.8,57.0,764
31395,0.3,Ideal,G,VVS1,62.1,57.0,764
31396,0.3,Ideal,G,VVS1,62.2,57.0,764
31397,0.3,Ideal,G,VVS1,62.1,57.0,764
31398,0.3,Ideal,G,VVS1,62.0,58.0,764
31399,0.3,Ideal,G,VVS1,61.9,57.0,764
31400,0.3,Ideal,G,VVS1,61.7,54.0,764
31401,0.3,Ideal,G,VVS1,61.7,57.0,764
31402,0.3,Ideal,G,VVS1,61.7,57.0,764
31403,0.3,Ideal,G,VVS1,61.8,56.0,764
31404,0.3,Ideal,G,VVS1,61.1,57.0,764
31405,0.3,Ideal,G,VVS1,62.7,54.0,764
31406,0.3,Ideal,G,VVS1,61.4,58.0,764
31407,0.3,Ideal,G,VVS1,62.0,54.0,764
31408,0.3,Ideal,G,VVS1,62.3,54.0,764
31409,0.3,Ideal,G,VVS1,62.0,58.0,764
31410,0.3,Ideal,G,VVS1,62.1,57.0,764
31411,0.3,Ideal,G,VVS1,62.2,57.0,764
31412,0.3,Ideal,G,VVS1,61.6,58.0,764
31413,0.3,Ideal,G,VVS1,61.9,54.0,764
31414,0.3,Ideal,G,VVS1,61.5,55.0,764
31415,0.4,Ideal,H,VS2,61.8,54.5,764
31416,0.34,Ideal,F,VS1,61.1,55.0,764
31417,0.34,Ideal,F,VS1,61.7,55.0,764
31418,0.4,Ideal,F,SI2,61.5,56.0,764
31419,0.41,Ideal,F,SI1,61.2,58.0,764
31420,0.3,Ideal,H,IF,61.2,55.0,764
31421,0.3,Ideal,H,IF,61.5,58.0,764
31422,0.3,Ideal,H,IF,60.8,56.0,764
31423,0.3,Ideal,H,IF,62.2,54.0,764
31424,0.3,Ideal,H,IF,61.8,57.0,764
31425,0.3,Ideal,H,IF,62.5,56.0,764
31426,0.3,Ideal,H,IF,62.3,54.0,764
31427,0.3,Ideal,H,IF,61.5,56.0,764
31428,0.3,Ideal,H,IF,61.55,56.0,764
31429,0.3,Ideal,H,IF,61.6,57.0,764
31430,0.3,Ideal,H,IF,62.1,57.0,764
31431,0.3,Ideal,H,IF,62.0,57.0,764
31432,0.3,Ideal,H,IF,62.0,55.0,764
31433,0.3,Ideal,H,IF,61.3,58.0,764
31434,0.33,Good,F,VVS1,63.3,57.0,764
31435,0.43,VeryGood,E,SI2,59.0,60.0,765
31436,0.33,Ideal,F,VS1,62.8,55.0,765
31437,0.4,Ideal,J,VS2,62.9,57.0,765
31438,0.3,Ideal,I,VVS2,63.0,57.0,765
31439,0.34,Ideal,G,VS2,62.1,57.0,765
31440,0.34,Premium,G,VS2,60.3,54.0,765
31441,0.4,Good,J,VS2,64.0,57.0,765
31442,0.4,VeryGood,I,SI1,63.2,54.0,765
31443,0.4,Ideal,I,SI1,61.6,56.0,765
31444,0.4,Premium,I,SI1,59.8,57.0,765
31445,0.4,VeryGood,G,SI2,63.4,59.0,765
31446,0.34,Ideal,G,VS2,61.8,56.0,765
31447,0.34,Ideal,G,VS2,61.1,55.0,765
31448,0.34,Ideal,G,VS2,61.5,55.0,765
31449,0.34,Ideal,G,VS2,62.7,55.0,765
31450,0.34,Premium,E,SI1,59.3,58.0,765
31451,0.34,Premium,E,SI1,59.6,57.0,765
31452,0.34,Good,E,SI1,63.9,56.0,765
31453,0.34,Ideal,E,SI1,60.7,56.0,765
31454,0.4,Premium,J,VS2,61.6,62.0,765
31455,0.4,Premium,J,VS2,62.5,60.0,765
31456,0.4,Good,I,SI1,63.9,57.0,765
31457,0.4,VeryGood,I,SI1,63.2,55.0,765
31458,0.4,VeryGood,G,SI2,63.1,59.0,765
31459,0.4,Premium,G,SI2,61.9,61.0,765
31460,0.4,VeryGood,G,SI2,63.2,56.0,765
31461,0.34,VeryGood,I,VVS2,63.1,56.0,765
31462,0.34,Premium,I,VVS2,61.5,60.0,765
31463,0.34,Premium,I,VVS2,61.3,57.0,765
31464,0.34,Premium,H,VS1,61.56666666666666,59.0,765
31465,0.34,Premium,H,VS1,61.833333333333336,59.0,765
31466,0.34,Premium,H,VS1,62.1,58.0,765
31467,0.34,Ideal,H,VS1,62.1,57.0,765
31468,0.34,Ideal,H,VS1,62.7,55.0,765
31469,0.34,Premium,H,VS1,60.8,59.0,765
31470,0.34,Premium,H,VS1,61.3,56.0,765
31471,0.34,Ideal,H,VS1,62.5,57.0,765
31472,0.34,Premium,H,VS1,62.2,58.0,765
31473,0.34,Ideal,H,VS1,62.3,55.0,765
31474,0.34,Ideal,H,VS1,62.7,57.0,765
31475,0.34,Premium,H,VS1,60.6,60.0,765
31476,0.34,VeryGood,H,VS1,63.1,57.0,765
31477,0.34,Premium,G,VS2,60.2,58.0,765
31478,0.34,Premium,G,VS2,60.3,59.0,765
31479,0.34,Ideal,G,VS2,61.9,55.0,765
31480,0.34,Premium,G,VS2,61.1,60.0,765
31481,0.34,Premium,G,VS2,61.3,58.0,765
31482,0.34,Premium,G,VS2,60.2,58.0,765
31483,0.34,Ideal,G,VS2,60.8,57.0,765
31484,0.34,Ideal,G,VS2,61.4,57.0,765
31485,0.34,Ideal,G,VS2,61.7,56.0,765
31486,0.34,Ideal,G,VS2,61.3,55.0,765
31487,0.34,Premium,G,VS2,60.3,58.0,765
31488,0.34,Premium,G,VS2,61.15,58.0,765
31489,0.34,Ideal,G,VS2,62.0,54.0,765
31490,0.34,Ideal,G,VS2,62.0,56.0,765
31491,0.34,Ideal,G,VS2,62.2,55.0,765
31492,0.34,Ideal,G,VS2,61.5,57.0,765
31493,0.34,Ideal,G,VS2,62.1,55.0,765
31494,0.34,Premium,G,VS2,61.2,58.0,765
31495,0.34,Ideal,G,VS2,62.5,57.0,765
31496,0.34,Ideal,G,VS2,62.2,53.0,765
31497,0.34,Premium,G,VS2,61.6,60.0,765
31498,0.34,Ideal,G,VS2,61.5,56.0,765
31499,0.34,Premium,G,VS2,61.6,58.0,765
31500,0.34,Ideal,G,VS2,62.9,55.0,765
31501,0.34,Ideal,G,VS2,62.0,55.0,765
31502,0.34,Premium,G,VS2,61.0,58.0,765
31503,0.34,Premium,G,VS2,62.0,59.0,765
31504,0.34,VeryGood,G,VS2,63.1,57.0,765
31505,0.34,Premium,G,VS2,61.2,59.0,765
31506,0.34,Ideal,G,VS2,62.2,57.0,765
31507,0.34,Premium,G,VS2,61.2,62.0,765
31508,0.34,Premium,E,SI1,59.0,60.0,765
31509,0.34,Ideal,E,SI1,61.7,56.0,765
31510,0.34,Ideal,E,SI1,61.4,54.0,765
31511,0.34,Premium,E,SI1,60.3,57.0,765
31512,0.34,Ideal,E,SI1,62.3,57.0,765
31513,0.34,Ideal,E,SI1,61.4,55.0,765
31514,0.34,Premium,E,SI1,60.7,60.0,765
31515,0.34,Ideal,E,SI1,60.7,57.0,765
31516,0.34,Ideal,E,SI1,61.0,57.0,765
31517,0.34,Ideal,E,SI1,62.9,55.0,765
31518,0.34,Ideal,E,SI1,62.1,55.0,765
31519,0.34,VeryGood,E,SI1,63.2,55.0,765
31520,0.34,Premium,E,SI1,61.8,58.0,765
31521,0.34,VeryGood,E,SI1,63.3,56.0,765
31522,0.34,Ideal,E,SI1,63.0,55.0,765
31523,0.34,Premium,E,SI1,61.9,59.0,765
31524,0.34,Ideal,E,SI1,61.8,56.0,765
31525,0.34,Ideal,E,SI1,62.9,56.0,765
31526,0.34,Ideal,E,SI1,62.2,55.0,765
31527,0.34,Ideal,E,SI1,62.7,55.0,765
31528,0.34,Ideal,E,SI1,62.0,57.0,765
31529,0.34,Premium,G,VS2,62.4,59.0,765
31530,0.31,VeryGood,E,VVS2,61.1,55.0,766
31531,0.31,Ideal,E,VVS2,61.4,56.0,766
31532,0.31,Ideal,E,VVS2,61.7,56.0,766
31533,0.3,Ideal,E,VVS2,61.9,59.0,766
31534,0.3,Ideal,E,VVS2,62.2,57.0,766
31535,0.3,Ideal,E,VVS2,61.5,58.0,766
31536,0.3,Ideal,E,VVS2,61.9,55.0,766
31537,0.3,Ideal,E,VVS2,61.9,58.0,766
31538,0.3,Ideal,E,VVS2,61.9,58.0,766
31539,0.3,Ideal,E,VVS2,62.3,57.0,766
31540,0.3,Ideal,E,VVS2,61.6,58.0,766
31541,0.3,Ideal,E,VVS2,62.1,57.0,766
31542,0.3,Ideal,E,VVS2,62.3,56.0,766
31543,0.3,Ideal,E,VVS2,62.3,57.0,766
31544,0.3,Ideal,E,VVS2,61.6,56.0,766
31545,0.3,Ideal,E,VVS2,62.3,56.0,766
31546,0.31,Ideal,D,VS1,60.5,57.0,766
31547,0.31,Ideal,D,VS1,61.1,55.0,766
31548,0.38,Ideal,F,SI1,61.7,56.0,766
31549,0.31,Ideal,F,IF,59.7,60.0,766
31550,0.38,Ideal,I,VVS2,62.6,54.0,766
31551,0.38,Ideal,G,VS2,62.2,56.0,766
31552,0.38,VeryGood,G,VS2,60.4,57.0,766
31553,0.38,VeryGood,G,VS2,59.9,58.0,766
31554,0.38,VeryGood,G,VS2,60.1,61.0,766
